ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60614,19,05/09/2021,05/15/2021,17,5896,24,8268.4,2183,144005,3061,201947.9,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-19,POINT (-87.652064 41.922605)
60614,2,01/10/2021,01/16/2021,141,4353,198,6104.5,3739,90951,5244,127546.7,0.0,0.0,2,85,2.8,119.2,71308,60614-2021-2,POINT (-87.652064 41.922605)
60614,20,05/16/2021,05/22/2021,30,5926,42,8310.4,1623,145628,2276,204223.9,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-20,POINT (-87.652064 41.922605)
60614,22,05/30/2021,06/05/2021,3,5936,4,8324.5,1420,148626,1991,208428.2,0.0,0.0,0,92,0.0,129.0,71308,60614-2021-22,POINT (-87.652064 41.922605)
60614,24,06/13/2021,06/19/2021,3,5944,4,8335.7,1477,151842,2071,212938.2,0.0,0.0,0,93,0.0,130.4,71308,60614-2021-24,POINT (-87.652064 41.922605)
60614,28,07/11/2021,07/17/2021,29,5997,41,8410,1713,157767,2402,221247.3,0.0,0.0,0,93,0.0,130.4,71308,60614-2021-28,POINT (-87.652064 41.922605)
60614,29,07/18/2021,07/24/2021,50,6047,70,8480.1,2129,159896,2986,224232.9,0.0,0.0,0,93,0.0,130.4,71308,60614-2021-29,POINT (-87.652064 41.922605)
60614,3,01/17/2021,01/23/2021,107,4460,150,6254.6,3471,94422,4868,132414.3,0.0,0.0,1,86,1.4,120.6,71308,60614-2021-3,POINT (-87.652064 41.922605)
60614,30,07/25/2021,07/31/2021,68,6115,95,8575.5,2768,162664,3882,228114.7,0.0,0.0,1,94,1.4,131.8,71308,60614-2021-30,POINT (-87.652064 41.922605)
60614,31,08/01/2021,08/07/2021,95,6210,133,8708.7,3964,166628,5559,233673.6,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-31,POINT (-87.652064 41.922605)
60614,33,08/15/2021,08/21/2021,113,6440,158,9031.2,3365,173497,4719,243306.5,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-33,POINT (-87.652064 41.922605)
60614,36,09/05/2021,09/11/2021,103,6701,144,9397.3,3249,183865,4556,257846.2,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-36,POINT (-87.652064 41.922605)
60614,38,09/19/2021,09/25/2021,66,6855,93,9613.2,3791,191935,5316,269163.3,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-38,POINT (-87.652064 41.922605)
60614,39,09/26/2021,10/02/2021,56,6911,78,9691.8,3923,195858,5502,274664.8,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-39,POINT (-87.652064 41.922605)
60614,4,01/24/2021,01/30/2021,86,4546,121,6375.2,3312,97734,4645,137059,0.0,0.0,0,86,0.0,120.6,71308,60614-2021-4,POINT (-87.652064 41.922605)
60614,5,01/31/2021,02/06/2021,81,4627,114,6488.8,3197,100931,4483,141542.3,0.0,0.0,0,86,0.0,120.6,71308,60614-2021-5,POINT (-87.652064 41.922605)
60614,6,02/07/2021,02/13/2021,70,4697,98,6586.9,3380,104311,4740,146282.3,0.0,0.0,1,87,1.4,122.0,71308,60614-2021-6,POINT (-87.652064 41.922605)
60614,8,02/21/2021,02/27/2021,65,4826,91,6767.8,3571,111202,5008,155946,0.0,0.0,2,89,2.8,124.8,71308,60614-2021-8,POINT (-87.652064 41.922605)
60614,9,02/28/2021,03/06/2021,61,4887,86,6853.4,3398,114600,4765,160711.3,0.0,0.0,1,90,1.4,126.2,71308,60614-2021-9,POINT (-87.652064 41.922605)
60615,19,05/03/2020,05/09/2020,31,274,75,659.2,331,1694,796,4075.7,0.1,0.2,1,11,2.4,26.5,41563,60615-2020-19,POINT (-87.602725 41.801993)
60615,20,05/10/2020,05/16/2020,29,303,70,729,403,2097,970,5045.4,0.1,0.2,3,14,7.2,33.7,41563,60615-2020-20,POINT (-87.602725 41.801993)
60615,21,05/17/2020,05/23/2020,30,333,72,801.2,510,2607,1227,6272.4,0.1,0.1,0,14,0.0,33.7,41563,60615-2020-21,POINT (-87.602725 41.801993)
60615,22,05/24/2020,05/30/2020,20,353,48,849.3,433,3040,1042,7314.2,0.1,0.1,0,14,0.0,33.7,41563,60615-2020-22,POINT (-87.602725 41.801993)
60615,23,05/31/2020,06/06/2020,11,364,26,875.8,409,3449,984,8298.2,0.1,0.1,1,15,2.4,36.1,41563,60615-2020-23,POINT (-87.602725 41.801993)
60615,24,06/07/2020,06/13/2020,12,376,29,904.7,538,3987,1294,9592.7,0.0,0.1,0,15,0.0,36.1,41563,60615-2020-24,POINT (-87.602725 41.801993)
60615,25,06/14/2020,06/20/2020,13,389,31,935.9,551,4538,1326,10918.4,0.0,0.1,1,16,2.4,38.5,41563,60615-2020-25,POINT (-87.602725 41.801993)
60615,26,06/21/2020,06/27/2020,14,403,34,969.6,624,5162,1501,12419.7,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-26,POINT (-87.602725 41.801993)
60615,27,06/28/2020,07/04/2020,15,418,36,1005.7,569,5731,1369,13788.7,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-27,POINT (-87.602725 41.801993)
60615,28,07/05/2020,07/11/2020,24,442,58,1063.4,801,6532,1927,15715.9,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-28,POINT (-87.602725 41.801993)
60615,29,07/12/2020,07/18/2020,37,479,89,1152.5,859,7391,2067,17782.6,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-29,POINT (-87.602725 41.801993)
60615,30,07/19/2020,07/25/2020,24,503,58,1210.2,768,8159,1848,19630.4,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-30,POINT (-87.602725 41.801993)
60615,31,07/26/2020,08/01/2020,20,523,48,1258.3,815,8974,1961,21591.3,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-31,POINT (-87.602725 41.801993)
60615,32,08/02/2020,08/08/2020,14,537,34,1292,744,9718,1790,23381.4,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-32,POINT (-87.602725 41.801993)
60615,33,08/09/2020,08/15/2020,17,554,41,1332.9,751,10469,1807,25188.3,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-33,POINT (-87.602725 41.801993)
60615,34,08/16/2020,08/22/2020,12,566,29,1361.8,844,11313,2031,27218.9,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-34,POINT (-87.602725 41.801993)
60615,35,08/23/2020,08/29/2020,21,587,50,1412.3,861,12174,2072,29290.5,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-35,POINT (-87.602725 41.801993)
60615,36,08/30/2020,09/05/2020,18,605,43,1455.6,818,12992,1968,31258.6,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-36,POINT (-87.602725 41.801993)
60615,37,09/06/2020,09/12/2020,6,611,14,1470.1,763,13755,1836,33094.3,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-37,POINT (-87.602725 41.801993)
60615,38,09/13/2020,09/19/2020,17,628,41,1511,758,14513,1824,34918.1,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-38,POINT (-87.602725 41.801993)
60615,39,09/20/2020,09/26/2020,15,643,36,1547,1120,15633,2695,37612.8,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-39,POINT (-87.602725 41.801993)
60615,40,09/27/2020,10/03/2020,11,654,26,1573.5,1753,17386,4218,41830.5,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-40,POINT (-87.602725 41.801993)
60615,41,10/04/2020,10/10/2020,32,686,77,1650.5,1952,19338,4696,46527,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-41,POINT (-87.602725 41.801993)
60615,42,10/11/2020,10/17/2020,35,721,84,1734.7,1956,21294,4706,51233.1,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-42,POINT (-87.602725 41.801993)
60615,43,10/18/2020,10/24/2020,41,762,99,1833.4,2103,23397,5060,56292.9,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-43,POINT (-87.602725 41.801993)
60615,44,10/25/2020,10/31/2020,71,833,171,2004.2,2177,25574,5238,61530.7,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-44,POINT (-87.602725 41.801993)
60615,45,11/01/2020,11/07/2020,119,952,286,2290.5,2190,27764,5269,66799.8,0.1,0.0,0,16,0.0,38.5,41563,60615-2020-45,POINT (-87.602725 41.801993)
60615,46,11/08/2020,11/14/2020,142,1094,342,2632.1,2753,30517,6624,73423.5,0.1,0.0,0,16,0.0,38.5,41563,60615-2020-46,POINT (-87.602725 41.801993)
60615,47,11/15/2020,11/21/2020,119,1213,286,2918.5,3114,33631,7492,80915.7,0.0,0.0,1,17,2.4,40.9,41563,60615-2020-47,POINT (-87.602725 41.801993)
60615,48,11/22/2020,11/28/2020,97,1310,233,3151.8,1945,35576,4680,85595.4,0.1,0.0,3,20,7.2,48.1,41563,60615-2020-48,POINT (-87.602725 41.801993)
60615,49,11/29/2020,12/05/2020,94,1404,226,3378,2133,37709,5132,90727.3,0.0,0.0,1,21,2.4,50.5,41563,60615-2020-49,POINT (-87.602725 41.801993)
60615,50,12/06/2020,12/12/2020,86,1490,207,3584.9,2006,39715,4826,95553.7,0.0,0.0,1,22,2.4,52.9,41563,60615-2020-50,POINT (-87.602725 41.801993)
60615,51,12/13/2020,12/19/2020,66,1556,159,3743.7,1953,41668,4699,100252.6,0.0,0.0,1,23,2.4,55.3,41563,60615-2020-51,POINT (-87.602725 41.801993)
60615,52,12/20/2020,12/26/2020,54,1610,130,3873.6,1344,43012,3234,103486.3,0.0,0.0,1,24,2.4,57.7,41563,60615-2020-52,POINT (-87.602725 41.801993)
60615,53,12/27/2020,01/02/2021,59,1669,142,4015.6,1123,44135,2702,106188.2,0.1,0.0,1,25,2.4,60.1,41563,60615-2020-53,POINT (-87.602725 41.801993)
60615,1,01/03/2021,01/09/2021,66,1735,159,4174.4,1840,45975,4427,110615.2,0.0,0.0,5,30,12.0,72.2,41563,60615-2021-1,POINT (-87.602725 41.801993)
60615,10,03/07/2021,03/13/2021,16,2015,38,4848.1,2223,65622,5348,157885.6,0.0,0.0,0,35,0.0,84.2,41563,60615-2021-10,POINT (-87.602725 41.801993)
60615,11,03/14/2021,03/20/2021,20,2035,48,4896.2,2080,67702,5004,162890.1,0.0,0.0,0,35,0.0,84.2,41563,60615-2021-11,POINT (-87.602725 41.801993)
60615,12,03/21/2021,03/27/2021,25,2060,60,4956.3,1822,69524,4384,167273.8,0.0,0.0,1,36,2.4,86.6,41563,60615-2021-12,POINT (-87.602725 41.801993)
60615,13,03/28/2021,04/03/2021,35,2095,84,5040.5,2119,71643,5098,172372.1,0.0,0.0,0,36,0.0,86.6,41563,60615-2021-13,POINT (-87.602725 41.801993)
60615,14,04/04/2021,04/10/2021,55,2150,132,5172.9,2316,73959,5572,177944.3,0.0,0.0,0,36,0.0,86.6,41563,60615-2021-14,POINT (-87.602725 41.801993)
60615,15,04/11/2021,04/17/2021,77,2227,185,5358.1,2310,76269,5558,183502.2,0.0,0.0,0,36,0.0,86.6,41563,60615-2021-15,POINT (-87.602725 41.801993)
60615,16,04/18/2021,04/24/2021,53,2280,128,5485.6,2261,78530,5440,188942.1,0.0,0.0,0,36,0.0,86.6,41563,60615-2021-16,POINT (-87.602725 41.801993)
60615,17,04/25/2021,05/01/2021,65,2345,156,5642,2155,80685,5185,194127,0.0,0.0,0,36,0.0,86.6,41563,60615-2021-17,POINT (-87.602725 41.801993)
60615,18,05/02/2021,05/08/2021,36,2381,87,5728.7,1997,82682,4805,198931.7,0.0,0.0,3,39,7.2,93.8,41563,60615-2021-18,POINT (-87.602725 41.801993)
60615,19,05/09/2021,05/15/2021,30,2411,72,5800.8,1820,84502,4379,203310.6,0.0,0.0,0,39,0.0,93.8,41563,60615-2021-19,POINT (-87.602725 41.801993)
60615,2,01/10/2021,01/16/2021,68,1803,164,4338,2219,48194,5339,115954.1,0.0,0.0,0,30,0.0,72.2,41563,60615-2021-2,POINT (-87.602725 41.801993)
60615,20,05/16/2021,05/22/2021,37,2448,89,5889.9,1396,85898,3359,206669.4,0.0,0.0,1,40,2.4,96.2,41563,60615-2021-20,POINT (-87.602725 41.801993)
60615,21,05/23/2021,05/29/2021,11,2459,26,5916.3,1264,87162,3041,209710.6,0.0,0.0,0,40,0.0,96.2,41563,60615-2021-21,POINT (-87.602725 41.801993)
60615,22,05/30/2021,06/05/2021,16,2475,38,5954.8,979,88141,2356,212066,0.0,0.0,0,40,0.0,96.2,41563,60615-2021-22,POINT (-87.602725 41.801993)
60615,23,06/06/2021,06/12/2021,7,2482,17,5971.7,937,89078,2254,214320.4,0.0,0.0,0,40,0.0,96.2,41563,60615-2021-23,POINT (-87.602725 41.801993)
60615,24,06/13/2021,06/19/2021,7,2489,17,5988.5,796,89874,1915,216235.6,0.0,0.0,0,40,0.0,96.2,41563,60615-2021-24,POINT (-87.602725 41.801993)
60615,25,06/20/2021,06/26/2021,3,2492,7,5995.7,801,90675,1927,218162.8,0.0,0.0,2,42,4.8,101.1,41563,60615-2021-25,POINT (-87.602725 41.801993)
60615,26,06/27/2021,07/03/2021,5,2497,12,6007.7,694,91369,1670,219832.5,0.0,0.0,0,42,0.0,101.1,41563,60615-2021-26,POINT (-87.602725 41.801993)
60615,27,07/04/2021,07/10/2021,2,2499,5,6012.6,684,92053,1646,221478.2,0.0,0.0,0,42,0.0,101.1,41563,60615-2021-27,POINT (-87.602725 41.801993)
60615,28,07/11/2021,07/17/2021,8,2507,19,6031.8,719,92772,1730,223208.1,0.0,0.0,0,42,0.0,101.1,41563,60615-2021-28,POINT (-87.602725 41.801993)
60615,29,07/18/2021,07/24/2021,23,2530,55,6087.1,899,93671,2163,225371.1,0.0,0.0,0,42,0.0,101.1,41563,60615-2021-29,POINT (-87.602725 41.801993)
60615,3,01/17/2021,01/23/2021,38,1841,91,4429.4,2258,50452,5433,121386.8,0.0,0.0,0,30,0.0,72.2,41563,60615-2021-3,POINT (-87.602725 41.801993)
60615,30,07/25/2021,07/31/2021,37,2567,89,6176.2,1046,94717,2517,227887.8,0.0,0.0,1,43,2.4,103.5,41563,60615-2021-30,POINT (-87.602725 41.801993)
